Condition_Pair,Band,Subject,Channel,Feature_Type,Feature,Source_Column,BCM,ACM,Change,Change_Percent,Direction
BCM_vs_ACM,Alpha,22,TP9,EN,Entropy,RAW_TP9_EN,5.408341390116823,5.40610769232358,-0.002233697793243117,-0.041300976253550954,Decrease
BCM_vs_ACM,Alpha,22,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1702855.6019522983,1637880.1795871535,-64975.42236514483,-3.8156742292565196,Decrease
BCM_vs_ACM,Alpha,22,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3146606875161235,1.3092792567601683,-0.005381430755955208,-0.4093399009384471,Decrease
BCM_vs_ACM,Alpha,22,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6704364880079637,0.6728683263981227,0.0024318383901589247,0.36272464784614145,Increase
BCM_vs_ACM,Alpha,25,AF7,BP,Alpha Band Power,RAW_AF7_BP_Alpha,199694.4478115722,202181.1169491156,2486.6691375433875,1.245236993213632,Increase
BCM_vs_ACM,Alpha,25,AF7,RP,Alpha Relative Power,RAW_AF7_RP_Alpha,0.1215797016511843,0.1216352357528023,5.553410161800165e-05,0.0456771162157731,Increase
BCM_vs_ACM,Alpha,25,AF7,EN,Entropy,RAW_AF7_EN,5.415325037729471,5.406020567810018,-0.009304469919452885,-0.17181738593024598,Decrease
BCM_vs_ACM,Alpha,25,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1641770.582196534,1674001.7394620045,32231.157265470596,1.9631949564078772,Increase
BCM_vs_ACM,Alpha,25,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.305229576089491,1.304996918920906,-0.00023265716858489327,-0.017824999743105842,Decrease
BCM_vs_ACM,Alpha,25,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6796464498028739,0.678296116676766,-0.0013503331261078833,-0.19868170083129788,Decrease
BCM_vs_ACM,Alpha,25,AF8,BP,Alpha Band Power,RAW_AF8_BP_Alpha,154334.87524955903,201452.2636357532,47117.38838619416,30.52932029135053,Increase
BCM_vs_ACM,Alpha,25,AF8,RP,Alpha Relative Power,RAW_AF8_RP_Alpha,0.1295219657717592,0.1227229914441445,-0.0067989743276146986,-5.2492828433408,Decrease
BCM_vs_ACM,Alpha,25,AF8,EN,Entropy,RAW_AF8_EN,5.419577827055941,5.410205355070173,-0.009372471985768627,-0.1729373077544677,Decrease
BCM_vs_ACM,Alpha,25,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1214239.4191381135,1643173.1678564502,428933.7487183367,35.32530256864834,Increase
BCM_vs_ACM,Alpha,25,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3130575111395395,1.3040176136183526,-0.009039897521186946,-0.6884616587236649,Decrease
BCM_vs_ACM,Alpha,25,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6789324585368764,0.6769460199931938,-0.0019864385436826337,-0.2925826448132233,Decrease
BCM_vs_ACM,Alpha,25,TP10,BP,Alpha Band Power,RAW_TP10_BP_Alpha,249500.9909607781,202367.0546692857,-47133.9362914924,-18.891282198915967,Decrease
BCM_vs_ACM,Alpha,25,TP10,RP,Alpha Relative Power,RAW_TP10_RP_Alpha,0.1193746587310132,0.1226792578992108,0.0033045991681976,2.768258525994072,Increase
BCM_vs_ACM,Alpha,25,TP10,EN,Entropy,RAW_TP10_EN,5.362977887931235,5.449818655812803,0.0868407678815677,1.6192639555160735,Increase
BCM_vs_ACM,Alpha,25,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,2106875.3424996417,1691212.0914788805,-415663.2510207612,-19.728896277632142,Decrease
BCM_vs_ACM,Alpha,25,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.3336772190420805,1.3054112438946297,-0.028265975147450773,-2.1194015121404663,Decrease
BCM_vs_ACM,Alpha,25,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6750449165894022,0.6923738960601168,0.017328979470714545,2.567085396075198,Increase
BCM_vs_ACM,Alpha,25,TP9,BP,Alpha Band Power,RAW_TP9_BP_Alpha,263790.08217656426,263913.931845845,123.849669280753,0.04695008556002342,Increase
BCM_vs_ACM,Alpha,25,TP9,RP,Alpha Relative Power,RAW_TP9_RP_Alpha,0.1299033441155545,0.1274697232216955,-0.0024336208938589843,-1.873408964509933,Decrease
BCM_vs_ACM,Alpha,25,TP9,EN,Entropy,RAW_TP9_EN,5.40594473298547,5.412959422891655,0.007014689906184479,0.12975881650034127,Increase
BCM_vs_ACM,Alpha,25,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,2063535.497638582,2109660.7344551533,46125.23681657133,2.2352528885185152,Increase
BCM_vs_ACM,Alpha,25,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3261675075888968,1.321378103154624,-0.0047894044342728925,-0.36114626597815697,Decrease
BCM_vs_ACM,Alpha,25,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6659662002840925,0.6666004483466148,0.0006342480625223246,0.09523727514275689,Increase
BCM_vs_ACM,Alpha,26,AF7,BP,Alpha Band Power,RAW_AF7_BP_Alpha,196608.25912106945,195640.01789829577,-968.2412227736786,-0.4924723036062514,Decrease
BCM_vs_ACM,Alpha,26,AF7,RP,Alpha Relative Power,RAW_AF7_RP_Alpha,0.121459779186707,0.1209228330556294,-0.0005369461310776036,-0.4420773153656193,Decrease
BCM_vs_ACM,Alpha,26,AF7,EN,Entropy,RAW_AF7_EN,5.41254828681525,5.417671151861052,0.005122865045802172,0.09464793244027522,Increase
BCM_vs_ACM,Alpha,26,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1609530.6560312938,1637585.855087157,28055.19905586331,1.7430670829868207,Increase
BCM_vs_ACM,Alpha,26,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3065688791215873,1.3208251634836845,0.014256284362097249,1.0911238274465729,Increase
BCM_vs_ACM,Alpha,26,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6764637893122266,0.674962554191226,-0.0015012351210006436,-0.22192394400400609,Decrease
BCM_vs_ACM,Alpha,26,AF8,BP,Alpha Band Power,RAW_AF8_BP_Alpha,201516.7334342717,200398.30447354284,-1118.4289607288665,-0.5550055033487639,Decrease
BCM_vs_ACM,Alpha,26,AF8,RP,Alpha Relative Power,RAW_AF8_RP_Alpha,0.1240903744116915,0.1227203991341982,-0.0013699752774933016,-1.1040141380734085,Decrease
BCM_vs_ACM,Alpha,26,AF8,EN,Entropy,RAW_AF8_EN,5.4192009109134185,5.413295282990782,-0.005905627922636825,-0.10897599147401636,Decrease
BCM_vs_ACM,Alpha,26,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1650058.6747832326,1694989.703561304,44931.02877807128,2.722995822192435,Increase
BCM_vs_ACM,Alpha,26,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3137469451201726,1.3187476321808391,0.0050006870606664755,0.3806430971536186,Increase
BCM_vs_ACM,Alpha,26,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6758556726327377,0.675141547568284,-0.0007141250644536745,-0.10566236156187928,Decrease
BCM_vs_ACM,Alpha,26,TP10,BP,Alpha Band Power,RAW_TP10_BP_Alpha,205798.29578078008,208742.1247164289,2943.8289356488094,1.4304437869517768,Increase
BCM_vs_ACM,Alpha,26,TP10,RP,Alpha Relative Power,RAW_TP10_RP_Alpha,0.1221153840049203,0.126566940884153,0.004451556879232696,3.6453694311384495,Increase
BCM_vs_ACM,Alpha,26,TP10,EN,Entropy,RAW_TP10_EN,5.442735179221878,5.433374149861897,-0.009361029359981288,-0.17199127004594755,Decrease
BCM_vs_ACM,Alpha,26,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1683626.436840161,1646305.909287444,-37320.5275527169,-2.2166750732876506,Decrease
BCM_vs_ACM,Alpha,26,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.3118032978955316,1.3076944822086478,-0.0041088156868838155,-0.313218886815989,Decrease
BCM_vs_ACM,Alpha,26,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6866274985118752,0.6807211018473732,-0.005906396664501989,-0.8602039209473692,Decrease
BCM_vs_ACM,Alpha,26,TP9,BP,Alpha Band Power,RAW_TP9_BP_Alpha,191682.91119595413,193621.9863589189,1939.0751629647566,1.011605651680902,Increase
BCM_vs_ACM,Alpha,26,TP9,RP,Alpha Relative Power,RAW_TP9_RP_Alpha,0.1206901027826598,0.1254802561521339,0.0047901533694740955,3.968969500423959,Increase
BCM_vs_ACM,Alpha,26,TP9,EN,Entropy,RAW_TP9_EN,5.428215223901505,5.419833687787211,-0.008381536114294263,-0.15440684955505637,Decrease
BCM_vs_ACM,Alpha,26,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1619235.6045210017,1555359.7273548683,-63875.877166133374,-3.9448167386999238,Decrease
BCM_vs_ACM,Alpha,26,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3038746755958113,1.30452247413187,0.0006477985360586747,0.0496825767217743,Increase
BCM_vs_ACM,Alpha,26,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6834135133982614,0.6789927746782558,-0.00442073872000559,-0.6468614730814359,Decrease
BCM_vs_ACM,Alpha,27,AF7,BP,Alpha Band Power,RAW_AF7_BP_Alpha,218002.28408251348,199949.00670072623,-18053.27738178725,-8.28123313375658,Decrease
BCM_vs_ACM,Alpha,27,AF7,RP,Alpha Relative Power,RAW_AF7_RP_Alpha,0.107755417108724,0.1110077957773126,0.0032523786685886014,3.0182971361031328,Increase
BCM_vs_ACM,Alpha,27,AF7,EN,Entropy,RAW_AF7_EN,5.360328481517209,5.188864947384367,-0.1714635341328421,-3.198750500534817,Decrease
BCM_vs_ACM,Alpha,27,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,2235478.200594729,1866800.071302968,-368678.12929176074,-16.492137082512244,Decrease
BCM_vs_ACM,Alpha,27,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.304904233442059,1.4254893494714276,0.1205851160293685,9.240916914744822,Increase
BCM_vs_ACM,Alpha,27,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.704581964062622,0.6469692944639047,-0.05761266959871725,-8.176858412117506,Decrease
BCM_vs_ACM,Alpha,27,AF8,BP,Alpha Band Power,RAW_AF8_BP_Alpha,198876.4235338929,197908.5465661281,-967.8769677648088,-0.4866725530187651,Decrease
BCM_vs_ACM,Alpha,27,AF8,RP,Alpha Relative Power,RAW_AF8_RP_Alpha,0.1219695254817472,0.1247266788002658,0.0027571533185185987,2.2605263959407695,Increase
BCM_vs_ACM,Alpha,27,AF8,EN,Entropy,RAW_AF8_EN,5.4113195902696,5.406335763910143,-0.004983826359457488,-0.0921000187905957,Decrease
BCM_vs_ACM,Alpha,27,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1731724.153080434,1569682.0185862738,-162042.1344941603,-9.357271722861618,Decrease
BCM_vs_ACM,Alpha,27,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3164107792824429,1.307501943584419,-0.00890883569802381,-0.6767519560178542,Decrease
BCM_vs_ACM,Alpha,27,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.673104727312746,0.6755898730521683,0.0024851457394223786,0.3692064011114426,Increase
BCM_vs_ACM,Alpha,27,TP10,BP,Alpha Band Power,RAW_TP10_BP_Alpha,139514.56842250685,115665.8113595632,-23848.757062943652,-17.09409800897632,Decrease
BCM_vs_ACM,Alpha,27,TP10,RP,Alpha Relative Power,RAW_TP10_RP_Alpha,0.1168618812423448,0.0856815465909868,-0.031180334651358,-26.681356075979235,Decrease
BCM_vs_ACM,Alpha,27,TP10,EN,Entropy,RAW_TP10_EN,4.917827877317905,4.6975065723754925,-0.22032130494241287,-4.480053195000638,Decrease
BCM_vs_ACM,Alpha,27,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1204037.5465365842,1368444.8211107592,164407.274574175,13.654663431974592,Increase
BCM_vs_ACM,Alpha,27,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.2109332971682916,1.167761621269355,-0.04317167589893667,-3.5651572221105425,Decrease
BCM_vs_ACM,Alpha,27,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.7653371062557094,0.8116374165716042,0.046300310315894766,6.049662290962437,Increase
BCM_vs_ACM,Alpha,27,TP9,BP,Alpha Band Power,RAW_TP9_BP_Alpha,142118.4122803154,110750.86849105824,-31367.54378925715,-22.07141445359492,Decrease
BCM_vs_ACM,Alpha,27,TP9,RP,Alpha Relative Power,RAW_TP9_RP_Alpha,0.120697676498271,0.091893771488552,-0.028803905009718994,-23.864506629613217,Decrease
BCM_vs_ACM,Alpha,27,TP9,EN,Entropy,RAW_TP9_EN,4.946609840859288,4.90301690699416,-0.04359293386512775,-0.8812688946083346,Decrease
BCM_vs_ACM,Alpha,27,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1195182.91687662,1224078.3268374535,28895.40996083361,2.417655871148677,Increase
BCM_vs_ACM,Alpha,27,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.206033439817085,1.203054383452459,-0.0029790563646261425,-0.2470127499182747,Decrease
BCM_vs_ACM,Alpha,27,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.7674316730786966,0.7777555764404659,0.010323903361769249,1.3452537501290462,Increase
BCM_vs_ACM,Alpha,28,AF7,BP,Alpha Band Power,RAW_AF7_BP_Alpha,265828.313670681,261529.04959004984,-4299.264080631139,-1.6173085632846635,Decrease
BCM_vs_ACM,Alpha,28,AF7,RP,Alpha Relative Power,RAW_AF7_RP_Alpha,0.1183842055920052,0.1135176622856717,-0.004866543306333501,-4.110804546938778,Decrease
BCM_vs_ACM,Alpha,28,AF7,EN,Entropy,RAW_AF7_EN,5.333955742640658,5.372493910257569,0.03853816761691142,0.722506325068091,Increase
BCM_vs_ACM,Alpha,28,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,2212592.343999329,2329888.074427668,117295.73042833898,5.301280678587332,Increase
BCM_vs_ACM,Alpha,28,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3133688057653896,1.3380680098821671,0.024699204116777507,1.8805992656711223,Increase
BCM_vs_ACM,Alpha,28,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6831950612819229,0.6712606029063758,-0.011934458375547075,-1.7468595796277686,Decrease
BCM_vs_ACM,Alpha,28,AF8,BP,Alpha Band Power,RAW_AF8_BP_Alpha,284009.0668221885,278228.1566651934,-5780.910156995116,-2.0354667622686886,Decrease
BCM_vs_ACM,Alpha,28,AF8,RP,Alpha Relative Power,RAW_AF8_RP_Alpha,0.1234323456963619,0.1241545385749667,0.0007221928786047965,0.5850920798194656,Increase
BCM_vs_ACM,Alpha,28,AF8,EN,Entropy,RAW_AF8_EN,5.403617459345143,5.401889472163188,-0.00172798718195466,-0.031978340342472586,Decrease
BCM_vs_ACM,Alpha,28,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,2338599.8364385427,2204976.264626394,-133623.57181214867,-5.71382798074784,Decrease
BCM_vs_ACM,Alpha,28,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3090369224131777,1.316942733275606,0.007905810862428364,0.6039410139672909,Increase
BCM_vs_ACM,Alpha,28,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.673649886214978,0.6686284949632573,-0.0050213912517207415,-0.7454007422066563,Decrease
BCM_vs_ACM,Alpha,28,TP10,BP,Alpha Band Power,RAW_TP10_BP_Alpha,182377.221167864,208233.75180878595,25856.530640921963,14.177500060231232,Increase
BCM_vs_ACM,Alpha,28,TP10,RP,Alpha Relative Power,RAW_TP10_RP_Alpha,0.0971002488531472,0.1075384073423792,0.010438158489231991,10.749878205789654,Increase
BCM_vs_ACM,Alpha,28,TP10,EN,Entropy,RAW_TP10_EN,4.644946928628476,4.807372630115559,0.16242570148708246,3.496825776113706,Increase
BCM_vs_ACM,Alpha,28,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1986732.681466128,1936808.6950926965,-49923.986373431515,-2.5128688343008303,Decrease
BCM_vs_ACM,Alpha,28,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.2143377456040156,1.220828226254466,0.006490480650450436,0.5344872687970388,Increase
BCM_vs_ACM,Alpha,28,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.7801612545591732,0.7703453104503211,-0.009815944108852115,-1.2581942581086742,Decrease
BCM_vs_ACM,Alpha,28,TP9,BP,Alpha Band Power,RAW_TP9_BP_Alpha,190036.39536112684,258659.215902898,68622.82054177116,36.11035686683436,Increase
BCM_vs_ACM,Alpha,28,TP9,RP,Alpha Relative Power,RAW_TP9_RP_Alpha,0.092567260350629,0.1101181392567637,0.0175508789061347,18.96013648848952,Increase
BCM_vs_ACM,Alpha,28,TP9,EN,Entropy,RAW_TP9_EN,4.733023085411572,4.769586631751175,0.036563546339603015,0.772519923942512,Increase
BCM_vs_ACM,Alpha,28,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,2095838.507752329,2425783.139173948,329944.6314216191,15.742846130614637,Increase
BCM_vs_ACM,Alpha,28,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.212686942979571,1.2023410617987869,-0.010345881180784167,-0.8531370145178889,Decrease
BCM_vs_ACM,Alpha,28,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.7806719534376295,0.7787755946251719,-0.0018963588124576436,-0.24291365971419518,Decrease
BCM_vs_ACM,Theta,1,AF7,EN,Entropy,RAW_AF7_EN,5.415521477463908,5.403649980913499,-0.011871496550409866,-0.21921243595490816,Decrease
BCM_vs_ACM,Theta,1,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1888857.025894148,2287055.8419164885,398198.81602234044,21.081469405226205,Increase
BCM_vs_ACM,Theta,1,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3282326656750945,1.3219383948186103,-0.006294270856484152,-0.4738831545966379,Decrease
BCM_vs_ACM,Theta,1,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6616705584490894,0.6666853068092901,0.00501474836020066,0.7578920198527328,Increase
BCM_vs_ACM,Theta,1,AF7,BP,Theta Band Power,RAW_AF7_BP_Theta,194059.2984763173,224893.9543402616,30834.655863944325,15.88929574931311,Increase
BCM_vs_ACM,Theta,1,AF7,RP,Theta Relative Power,RAW_AF7_RP_Theta,0.108841378838742,0.1042063416590798,-0.004635037179662196,-4.258524863535042,Decrease
BCM_vs_ACM,Theta,1,AF8,EN,Entropy,RAW_AF8_EN,5.418397892834423,5.386356947858209,-0.032040944976214014,-0.5913361404961909,Decrease
BCM_vs_ACM,Theta,1,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1760650.294298326,1961704.5336648764,201054.23936655046,11.419317056751286,Increase
BCM_vs_ACM,Theta,1,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3306058343729537,1.3469218652650383,0.016316030892084665,1.2262106831790327,Increase
BCM_vs_ACM,Theta,1,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6611346251779511,0.6481726748759531,-0.012961950301997982,-1.9605614058572627,Decrease
BCM_vs_ACM,Theta,1,AF8,BP,Theta Band Power,RAW_AF8_BP_Theta,181299.90716229903,215249.354235794,33949.44707349496,18.72557333584486,Increase
BCM_vs_ACM,Theta,1,AF8,RP,Theta Relative Power,RAW_AF8_RP_Theta,0.1088505452643145,0.1110140026810559,0.002163457416741413,1.9875485340822445,Increase
BCM_vs_ACM,Theta,1,TP10,EN,Entropy,RAW_TP10_EN,5.402517869750897,5.408569930317584,0.006052060566687167,0.11202296248890004,Increase
BCM_vs_ACM,Theta,1,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1721781.1490409155,2105283.514364718,383502.36532380246,22.27358369775537,Increase
BCM_vs_ACM,Theta,1,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.316488932243307,1.3386085273068622,0.022119595063555098,1.6801960519229844,Increase
BCM_vs_ACM,Theta,1,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6660315338308899,0.6563683960206742,-0.00966313781021566,-1.450852898005457,Decrease
BCM_vs_ACM,Theta,1,TP10,BP,Theta Band Power,RAW_TP10_BP_Theta,174222.7401503108,233870.99331947177,59648.25316916098,34.23677822866257,Increase
BCM_vs_ACM,Theta,1,TP10,RP,Theta Relative Power,RAW_TP10_RP_Theta,0.1047735862172722,0.1120872699421577,0.0073136837248855,6.980465200187851,Increase
BCM_vs_ACM,Theta,1,TP9,EN,Entropy,RAW_TP9_EN,5.4071337018069405,5.40744848152453,0.0003147797175895306,0.005821563418791335,Increase
BCM_vs_ACM,Theta,1,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1743112.4315943588,2165324.975701208,422212.54410684947,24.221761973246196,Increase
BCM_vs_ACM,Theta,1,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3388377742241586,1.327530712101502,-0.01130706212265653,-0.8445431059942153,Decrease
BCM_vs_ACM,Theta,1,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6579397581297732,0.6634635502315851,0.005523792101811864,0.8395589464776411,Increase
BCM_vs_ACM,Theta,1,TP9,BP,Theta Band Power,RAW_TP9_BP_Theta,194397.1729234396,221050.6190882616,26653.446164822002,13.710819845779888,Increase
BCM_vs_ACM,Theta,1,TP9,RP,Theta Relative Power,RAW_TP9_RP_Theta,0.1119147547209742,0.1063799103420753,-0.0055348443788988955,-4.945589518288599,Decrease
BCM_vs_ACM,Theta,2,AF7,EN,Entropy,RAW_AF7_EN,5.4119834186794815,5.408856558728593,-0.003126859950888239,-0.05777659887308356,Decrease
BCM_vs_ACM,Theta,2,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1867226.3669121696,1988354.2196891163,121127.85277694673,6.487047040646482,Increase
BCM_vs_ACM,Theta,2,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.319795318758389,1.322202452431206,0.0024071336728168635,0.18238689277072137,Increase
BCM_vs_ACM,Theta,2,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6692970455042596,0.6677769905434416,-0.0015200549608179736,-0.22711215760301745,Decrease
BCM_vs_ACM,Theta,2,AF7,BP,Theta Band Power,RAW_AF7_BP_Theta,188702.08077460816,203169.16679788183,14467.086023273674,7.666627714907727,Increase
BCM_vs_ACM,Theta,2,AF7,RP,Theta Relative Power,RAW_AF7_RP_Theta,0.1020938748354797,0.10564357901179,0.0035497041763103004,3.4769021961704465,Increase
BCM_vs_ACM,Theta,2,AF8,EN,Entropy,RAW_AF8_EN,5.398614739287038,5.405534740937624,0.0069200016505863715,0.12818106097158274,Increase
BCM_vs_ACM,Theta,2,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,2011122.6005771067,2066398.893309006,55276.2927318993,2.7485292401386845,Increase
BCM_vs_ACM,Theta,2,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3385115276272843,1.3246842267708203,-0.013827300856463998,-1.0330356198706032,Decrease
BCM_vs_ACM,Theta,2,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6566344077551899,0.6662682846946467,0.009633876939456831,1.4671599333930407,Increase
BCM_vs_ACM,Theta,2,AF8,BP,Theta Band Power,RAW_AF8_BP_Theta,219682.84938655325,196215.2500071586,-23467.59937939464,-10.682490437886266,Decrease
BCM_vs_ACM,Theta,2,AF8,RP,Theta Relative Power,RAW_AF8_RP_Theta,0.1160525048125905,0.0986286430356809,-0.01742386177690959,-15.013774847037409,Decrease
BCM_vs_ACM,Theta,2,TP10,EN,Entropy,RAW_TP10_EN,5.410969033941904,5.41828632999708,0.007317296055175504,0.1352307878547373,Increase
BCM_vs_ACM,Theta,2,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,2148320.0167218493,2008452.9491912443,-139867.067530605,-6.510532250406068,Decrease
BCM_vs_ACM,Theta,2,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.343595014429876,1.3425839151260683,-0.0010110993038077165,-0.07525327892324411,Decrease
BCM_vs_ACM,Theta,2,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6562053759978095,0.6544668691447602,-0.0017385068530493264,-0.2649333450531087,Decrease
BCM_vs_ACM,Theta,2,TP10,BP,Theta Band Power,RAW_TP10_BP_Theta,232838.5359829508,211846.47801662737,-20992.057966323424,-9.015714635768253,Decrease
BCM_vs_ACM,Theta,2,TP10,RP,Theta Relative Power,RAW_TP10_RP_Theta,0.1103399922980234,0.1111374872518606,0.0007974949538371995,0.7227614731775595,Increase
BCM_vs_ACM,Theta,2,TP9,EN,Entropy,RAW_TP9_EN,5.408965353979412,5.405230938189986,-0.0037344157894265706,-0.06904122221228753,Decrease
BCM_vs_ACM,Theta,2,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1923825.114433187,1734524.070965334,-189301.043467853,-9.839825982499786,Decrease
BCM_vs_ACM,Theta,2,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3453278039078678,1.348965016319165,0.0036372124112973303,0.2703588226402565,Increase
BCM_vs_ACM,Theta,2,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6551247999362333,0.6517093823919121,-0.0034154175443211754,-0.5213384601916483,Decrease
BCM_vs_ACM,Theta,2,TP9,BP,Theta Band Power,RAW_TP9_BP_Theta,206298.32430372792,189129.6699368615,-17168.654366866424,-8.32224615726371,Decrease
BCM_vs_ACM,Theta,2,TP9,RP,Theta Relative Power,RAW_TP9_RP_Theta,0.1096040200854278,0.1098012262969759,0.0001972062115481038,0.1799260751516203,Increase
BCM_vs_ACM,Theta,9,AF7,EN,Entropy,RAW_AF7_EN,5.4071387915306985,5.404022063593096,-0.003116727937602981,-0.05764098274090486,Decrease
BCM_vs_ACM,Theta,9,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1946134.03390906,1622607.9068947118,-323526.1270143483,-16.6240413752235,Decrease
BCM_vs_ACM,Theta,9,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3221644563585857,1.3067445068361954,-0.015419949522390342,-1.1662656221192713,Decrease
BCM_vs_ACM,Theta,9,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6642478679397165,0.6762030114757714,0.01195514353605498,1.799801567016842,Increase
BCM_vs_ACM,Theta,9,AF7,BP,Theta Band Power,RAW_AF7_BP_Theta,208041.3578931564,158548.27615585912,-49493.081737297296,-23.79002052212878,Decrease
BCM_vs_ACM,Theta,9,AF7,RP,Theta Relative Power,RAW_AF7_RP_Theta,0.1080854806966796,0.0968389873809458,-0.011246493315733797,-10.405184159096116,Decrease
BCM_vs_ACM,Theta,9,AF8,EN,Entropy,RAW_AF8_EN,5.402163873319425,5.408998618050714,0.006834744731289533,0.1265186486667951,Increase
BCM_vs_ACM,Theta,9,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,2064720.8615673005,1756291.1424345723,-308429.7191327282,-14.938083150794704,Decrease
